timestamp,ghi_w_m2,dni_w_m2,dhi_w_m2,temp_air_c,wind_speed_m_s,relative_humidity_pct,precipitation_mm
2019-02-07 07:00:00-08:00,140.88,644.38,31.36,0.66,1.52,44.05,0.0
2019-02-07 08:00:00-08:00,339.0,966.48,43.86,3.35,2.65,26.66,0.0
2019-02-07 09:00:00-08:00,520.25,1010.81,64.01,4.89,2.61,22.54,0.0
2019-02-07 10:00:00-08:00,642.12,1053.84,58.54,6.1,2.29,20.56,0.0
2019-02-07 11:00:00-08:00,697.5,1027.18,85.02,7.12,2.0,19.16,0.0
2019-02-07 12:00:00-08:00,689.05,1048.88,67.35,7.88,1.77,18.03,0.0
2019-02-07 13:00:00-08:00,625.35,1050.51,61.45,8.29,1.85,17.38,0.0
2019-02-07 14:00:00-08:00,493.65,995.35,53.91,8.18,2.06,17.5,0.0
2019-02-07 15:00:00-08:00,315.55,880.35,46.71,7.44,2.04,18.55,0.0
2019-02-07 16:00:00-08:00,114.18,583.43,25.89,4.73,0.96,36.27,0.0
2019-02-07 17:00:00-08:00,0.0,0.0,0.0,2.95,0.9,34.74,0.0
2019-02-07 18:00:00-08:00,0.0,0.0,0.0,2.97,0.63,31.12,0.0
2019-02-07 19:00:00-08:00,0.0,0.0,0.0,2.79,0.55,30.51,0.0
2019-02-07 20:00:00-08:00,0.0,0.0,0.0,2.41,0.86,31.14,0.0
2019-02-07 21:00:00-08:00,0.0,0.0,0.0,1.51,1.14,33.87,0.0
2019-02-07 22:00:00-08:00,0.0,0.0,0.0,0.7,1.29,38.23,0.0
2019-02-07 23:00:00-08:00,0.0,0.0,0.0,-0.02,1.39,40.26,0.0
2019-02-08 00:00:00-08:00,0.0,0.0,0.0,-0.74,1.47,40.6,0.0
2019-02-08 01:00:00-08:00,0.0,0.0,0.0,-1.2,1.5,41.35,0.0
2019-02-08 02:00:00-08:00,0.0,0.0,0.0,-1.55,1.49,42.82,0.0
2019-02-08 03:00:00-08:00,0.0,0.0,0.0,-1.74,1.47,43.77,0.0
2019-02-08 04:00:00-08:00,0.0,0.0,0.0,-1.91,1.44,44.96,0.0
2019-02-08 05:00:00-08:00,0.0,0.0,0.0,-2.0,1.39,45.59,0.0
2019-02-08 06:00:00-08:00,0.0,0.0,0.0,-1.85,1.3,46.75,0.0
2019-02-08 07:00:00-08:00,144.2,657.32,30.79,1.11,1.62,41.78,0.0
2019-02-08 08:00:00-08:00,325.8,864.75,50.31,3.9,2.09,28.12,0.0
2019-02-08 09:00:00-08:00,490.65,941.32,64.5,5.77,1.44,24.84,0.0
2019-02-08 10:00:00-08:00,594.88,911.92,81.15,7.35,0.72,22.71,0.0
2019-02-08 11:00:00-08:00,676.15,976.48,102.03,8.75,0.64,21.02,0.0
2019-02-08 12:00:00-08:00,686.62,978.64,100.28,10.01,1.05,19.65,0.0
2019-02-08 13:00:00-08:00,591.7,917.2,88.98,11.01,1.66,18.81,0.0
2019-02-08 14:00:00-08:00,475.17,915.69,66.7,11.44,2.08,18.82,0.0
2019-02-08 15:00:00-08:00,310.98,848.6,48.28,11.08,2.04,20.85,0.0
2019-02-08 16:00:00-08:00,115.82,586.55,26.76,8.42,0.84,35.73,0.0
2019-02-08 17:00:00-08:00,0.0,0.0,0.0,6.55,1.04,33.38,0.0
2019-02-08 18:00:00-08:00,0.0,0.0,0.0,4.74,1.3,39.43,0.0
2019-02-08 19:00:00-08:00,0.0,0.0,0.0,3.51,1.38,43.18,0.0
2019-02-08 20:00:00-08:00,0.0,0.0,0.0,2.94,1.34,44.56,0.0
2019-02-08 21:00:00-08:00,0.0,0.0,0.0,2.48,1.25,45.83,0.0
2019-02-08 22:00:00-08:00,0.0,0.0,0.0,1.85,1.2,47.28,0.0
2019-02-08 23:00:00-08:00,0.0,0.0,0.0,0.93,1.22,49.34,0.0
2019-02-09 00:00:00-08:00,0.0,0.0,0.0,0.23,1.22,49.95,0.0
2019-02-09 01:00:00-08:00,0.0,0.0,0.0,-0.05,1.18,49.25,0.0
2019-02-09 02:00:00-08:00,0.0,0.0,0.0,0.36,1.0,47.27,0.0
2019-02-09 03:00:00-08:00,0.0,0.0,0.0,0.97,0.77,44.97,0.0
2019-02-09 04:00:00-08:00,0.0,0.0,0.0,1.35,0.68,43.96,0.0
2019-02-09 05:00:00-08:00,0.0,0.0,0.0,1.05,0.95,45.14,0.0
2019-02-09 06:00:00-08:00,3.53,25.08,4.68,0.66,1.18,48.06,0.0
2019-02-09 07:00:00-08:00,78.72,137.61,51.85,2.82,1.44,49.92,0.0
2019-02-09 08:00:00-08:00,199.95,275.83,130.26,6.71,4.02,36.23,0.0
2019-02-09 09:00:00-08:00,313.67,381.6,176.17,9.32,5.52,39.22,0.0008333333333333334
2019-02-09 10:00:00-08:00,473.73,635.72,158.83,10.87,6.18,43.46,0.00125
2019-02-09 11:00:00-08:00,639.3,885.66,109.34,11.85,6.47,42.95,0.0008333333333333334
2019-02-09 12:00:00-08:00,589.8,826.38,108.93,12.32,6.78,40.17,0.0004166666666666667
2019-02-09 13:00:00-08:00,492.7,751.03,97.36,12.36,6.9,37.99,0.0
2019-02-09 14:00:00-08:00,411.65,826.55,62.94,12.17,6.53,36.68,0.0
2019-02-09 15:00:00-08:00,276.58,786.74,48.32,11.7,5.7,36.97,0.0
2019-02-09 16:00:00-08:00,110.28,604.36,27.63,9.24,3.43,45.35,0.0
2019-02-09 17:00:00-08:00,0.0,0.0,0.0,6.0,2.51,56.6,0.0
2019-02-09 18:00:00-08:00,0.0,0.0,0.0,5.32,2.7,58.71,0.0
2019-02-09 19:00:00-08:00,0.0,0.0,0.0,4.78,2.85,61.16,0.0
2019-02-09 20:00:00-08:00,0.0,0.0,0.0,4.37,2.96,63.84,0.0
2019-02-09 21:00:00-08:00,0.0,0.0,0.0,3.93,2.99,67.15,0.0
2019-02-09 22:00:00-08:00,0.0,0.0,0.0,3.47,2.94,71.67,0.0
2019-02-09 23:00:00-08:00,0.0,0.0,0.0,2.95,2.85,78.31,0.0
2019-02-10 00:00:00-08:00,0.0,0.0,0.0,2.1,2.44,87.38,0.0
2019-02-10 01:00:00-08:00,0.0,0.0,0.0,1.26,2.13,96.76,0.0
2019-02-10 02:00:00-08:00,0.0,0.0,0.0,0.59,1.93,100.0,0.0
2019-02-10 03:00:00-08:00,0.0,0.0,0.0,0.02,1.8,100.0,0.0
2019-02-10 04:00:00-08:00,0.0,0.0,0.0,-0.38,1.8,100.0,0.0025
2019-02-10 05:00:00-08:00,0.0,0.0,0.0,-0.68,1.94,100.0,0.0062499999999999995
2019-02-10 06:00:00-08:00,5.47,56.04,5.4,-0.1,2.45,100.0,0.0062499999999999995
2019-02-10 07:00:00-08:00,127.2,522.7,40.08,3.0,4.52,86.34,0.0025
2019-02-10 08:00:00-08:00,303.83,756.22,62.49,6.39,5.83,66.27,0.0016666666666666668
2019-02-10 09:00:00-08:00,454.92,849.39,78.67,9.63,6.88,45.94,0.00125
2019-02-10 10:00:00-08:00,555.15,878.02,85.93,11.86,7.84,33.8,0.00125
2019-02-10 11:00:00-08:00,537.92,762.01,97.03,13.09,8.72,29.76,0.0020833333333333333
2019-02-10 12:00:00-08:00,603.6,698.95,184.4,13.57,9.43,29.09,0.005
2019-02-10 13:00:00-08:00,264.83,306.66,132.34,13.59,9.93,30.54,0.02291666666666667
2019-02-10 14:00:00-08:00,275.58,486.65,112.93,12.87,10.07,35.18,0.04416666666666667
2019-02-10 15:00:00-08:00,185.62,403.97,82.79,11.62,9.43,43.04,0.04791666666666666
2019-02-10 16:00:00-08:00,79.3,257.54,42.14,9.9,7.83,54.44,0.07625
2019-02-10 17:00:00-08:00,0.0,0.0,0.0,8.13,6.95,64.68,0.38625
2019-02-10 18:00:00-08:00,0.0,0.0,0.0,6.87,6.74,63.59,0.19958333333333333
2019-02-10 19:00:00-08:00,0.0,0.0,0.0,5.07,5.68,56.73,0.034166666666666665
2019-02-10 20:00:00-08:00,0.0,0.0,0.0,3.1,4.11,56.3,0.005
2019-02-10 21:00:00-08:00,0.0,0.0,0.0,1.57,3.08,56.12,0.0
2019-02-10 22:00:00-08:00,0.0,0.0,0.0,0.49,2.84,53.44,0.0
2019-02-10 23:00:00-08:00,0.0,0.0,0.0,-0.32,2.86,50.14,0.0
2019-02-11 00:00:00-08:00,0.0,0.0,0.0,-1.31,2.54,51.47,0.0
2019-02-11 01:00:00-08:00,0.0,0.0,0.0,-2.11,2.24,53.89,0.0
2019-02-11 02:00:00-08:00,0.0,0.0,0.0,-2.73,1.93,56.46,0.0
2019-02-11 03:00:00-08:00,0.0,0.0,0.0,-3.12,1.78,58.04,0.0
2019-02-11 04:00:00-08:00,0.0,0.0,0.0,-3.37,1.64,58.67,0.0
2019-02-11 05:00:00-08:00,0.0,0.0,0.0,-3.39,1.55,58.48,0.0
2019-02-11 06:00:00-08:00,6.85,93.42,5.56,-2.81,1.46,57.9,0.0
2019-02-11 07:00:00-08:00,141.15,606.42,35.91,1.37,2.01,45.55,0.0
2019-02-11 08:00:00-08:00,330.83,837.38,57.79,4.32,2.9,32.48,0.0
2019-02-11 09:00:00-08:00,496.9,902.25,78.06,6.19,2.62,27.27,0.0
2019-02-11 10:00:00-08:00,635.55,907.62,109.48,7.85,2.01,23.63,0.0
2019-02-11 11:00:00-08:00,650.42,915.29,114.66,9.33,1.57,20.73,0.0
2019-02-11 12:00:00-08:00,633.03,908.39,100.21,10.48,1.35,18.83,0.0
2019-02-11 13:00:00-08:00,611.95,893.23,105.96,11.18,1.24,17.63,0.0
2019-02-11 14:00:00-08:00,478.83,939.5,57.71,11.32,1.15,17.13,0.0
2019-02-11 15:00:00-08:00,311.25,822.92,51.4,10.67,1.37,18.12,0.0
2019-02-11 16:00:00-08:00,124.97,591.39,29.57,7.59,0.97,37.14,0.0
2019-02-11 17:00:00-08:00,0.0,0.0,0.0,4.05,1.3,43.08,0.0
2019-02-11 18:00:00-08:00,0.0,0.0,0.0,2.44,1.34,46.43,0.0
2019-02-11 19:00:00-08:00,0.0,0.0,0.0,2.15,1.26,43.85,0.0
2019-02-11 20:00:00-08:00,0.0,0.0,0.0,3.06,0.82,36.59,0.0
2019-02-11 21:00:00-08:00,0.0,0.0,0.0,3.34,0.33,34.15,0.0
2019-02-11 22:00:00-08:00,0.0,0.0,0.0,2.51,0.79,35.4,0.0
2019-02-11 23:00:00-08:00,0.0,0.0,0.0,1.6,1.13,38.21,0.0
2019-02-12 00:00:00-08:00,0.0,0.0,0.0,0.45,1.35,41.75,0.0
2019-02-12 01:00:00-08:00,0.0,0.0,0.0,-0.29,1.44,43.68,0.0
2019-02-12 02:00:00-08:00,0.0,0.0,0.0,-0.99,1.54,45.77,0.0
2019-02-12 03:00:00-08:00,0.0,0.0,0.0,-1.22,1.56,46.1,0.0
2019-02-12 04:00:00-08:00,0.0,0.0,0.0,-1.38,1.53,46.7,0.0
2019-02-12 05:00:00-08:00,0.0,0.0,0.0,-1.28,1.45,46.3,0.0
2019-02-12 06:00:00-08:00,5.68,39.71,7.17,-0.91,1.31,46.51,0.0
2019-02-12 07:00:00-08:00,110.72,181.2,84.6,2.21,1.74,42.9,0.0
2019-02-12 08:00:00-08:00,282.88,276.15,200.59,4.81,2.32,28.72,0.0
2019-02-12 09:00:00-08:00,439.95,324.42,295.38,6.59,1.65,25.37,0.0
2019-02-12 10:00:00-08:00,559.5,479.36,393.01,8.68,1.08,21.45,0.0
2019-02-12 11:00:00-08:00,584.62,299.79,450.53,10.32,0.79,19.31,0.0
2019-02-12 12:00:00-08:00,627.65,691.51,231.81,11.67,0.8,17.86,0.0
2019-02-12 13:00:00-08:00,598.38,720.66,189.29,12.53,1.72,16.64,0.0
2019-02-12 14:00:00-08:00,435.17,707.83,136.7,12.85,1.99,16.28,0.0
2019-02-12 15:00:00-08:00,270.58,580.92,97.53,12.46,2.09,17.41,0.0
2019-02-12 16:00:00-08:00,99.9,362.53,49.79,10.39,0.55,28.62,0.0
2019-02-12 17:00:00-08:00,0.0,0.0,0.0,9.12,0.32,26.15,0.0
2019-02-12 18:00:00-08:00,0.0,0.0,0.0,7.75,0.62,28.43,0.0
2019-02-12 19:00:00-08:00,0.0,0.0,0.0,6.72,0.92,31.57,0.0
2019-02-12 20:00:00-08:00,0.0,0.0,0.0,5.24,1.21,38.16,0.0
2019-02-12 21:00:00-08:00,0.0,0.0,0.0,5.22,1.03,38.03,0.0
2019-02-12 22:00:00-08:00,0.0,0.0,0.0,4.94,0.92,38.92,0.0
2019-02-12 23:00:00-08:00,0.0,0.0,0.0,3.77,1.06,42.98,0.0
2019-02-13 00:00:00-08:00,0.0,0.0,0.0,3.41,1.04,46.58,0.0
2019-02-13 01:00:00-08:00,0.0,0.0,0.0,3.48,0.99,48.06,0.0
2019-02-13 02:00:00-08:00,0.0,0.0,0.0,3.39,0.96,46.8,0.0
2019-02-13 03:00:00-08:00,0.0,0.0,0.0,3.33,0.92,45.42,0.0
2019-02-13 04:00:00-08:00,0.0,0.0,0.0,3.48,0.86,43.77,0.0
2019-02-13 05:00:00-08:00,0.0,0.0,0.0,3.75,0.58,42.56,0.0
2019-02-13 06:00:00-08:00,3.38,0.0,3.86,3.86,0.51,44.45,0.0
2019-02-13 07:00:00-08:00,46.3,0.0,40.49,4.94,0.33,49.43,0.0
2019-02-13 08:00:00-08:00,120.85,0.0,103.23,6.67,0.42,38.65,0.0
2019-02-13 09:00:00-08:00,172.27,0.0,143.08,9.59,2.06,29.95,0.0
2019-02-13 10:00:00-08:00,213.98,33.82,175.08,11.23,2.33,30.39,0.03
2019-02-13 11:00:00-08:00,255.9,36.21,207.07,11.91,2.59,30.43,0.043750000000000004
2019-02-13 12:00:00-08:00,233.68,33.92,188.94,12.62,3.5,30.85,0.017083333333333332
2019-02-13 13:00:00-08:00,148.05,53.06,112.55,12.25,4.07,36.23,0.013333333333333334
2019-02-13 14:00:00-08:00,233.55,107.69,169.56,11.57,4.34,41.25,0.0062499999999999995
2019-02-13 15:00:00-08:00,149.75,104.97,114.92,10.83,3.8,45.59,0.0008333333333333334
2019-02-13 16:00:00-08:00,60.58,81.87,46.05,9.08,2.35,54.73,0.0
2019-02-13 17:00:00-08:00,0.0,0.0,0.0,6.83,2.22,63.06,0.0
2019-02-13 18:00:00-08:00,0.0,0.0,0.0,5.97,2.48,66.61,0.0004166666666666667
2019-02-13 19:00:00-08:00,0.0,0.0,0.0,5.22,2.12,70.82,0.0025
2019-02-13 20:00:00-08:00,0.0,0.0,0.0,5.54,1.8,70.55,0.00375
2019-02-13 21:00:00-08:00,0.0,0.0,0.0,5.85,1.86,69.54,0.0025
2019-02-13 22:00:00-08:00,0.0,0.0,0.0,6.38,2.25,68.12,0.0025
2019-02-13 23:00:00-08:00,0.0,0.0,0.0,6.16,2.15,70.87,0.04791666666666666
2019-02-14 00:00:00-08:00,0.0,0.0,0.0,5.92,1.98,75.73,0.2791666666666667
2019-02-14 01:00:00-08:00,0.0,0.0,0.0,6.07,2.39,80.18,0.17958333333333332
2019-02-14 02:00:00-08:00,0.0,0.0,0.0,5.73,2.47,85.83,0.047499999999999994
2019-02-14 03:00:00-08:00,0.0,0.0,0.0,5.45,2.04,89.01,0.05416666666666667
2019-02-14 04:00:00-08:00,0.0,0.0,0.0,4.87,1.7,92.35,0.025416666666666667
2019-02-14 05:00:00-08:00,0.0,0.0,0.0,4.8,1.67,91.57,0.18166666666666667
2019-02-14 06:00:00-08:00,1.23,0.0,1.37,5.19,2.11,89.09,1.2874999999999999
2019-02-14 07:00:00-08:00,15.52,0.0,13.58,6.33,3.69,85.1,5.577083333333333
2019-02-14 08:00:00-08:00,36.4,8.25,30.13,6.43,3.6,86.95,4.6725
2019-02-14 09:00:00-08:00,52.97,11.28,42.17,7.03,3.89,84.83,3.0966666666666662
2019-02-14 10:00:00-08:00,68.65,29.1,51.61,7.84,4.83,82.0,3.2616666666666667
2019-02-14 11:00:00-08:00,60.83,58.12,37.37,8.43,5.73,80.93,1.8891666666666669
2019-02-14 12:00:00-08:00,49.55,16.96,39.66,8.99,6.89,79.45,2.405
2019-02-14 13:00:00-08:00,63.72,63.42,37.83,9.51,7.3,78.67,2.4204166666666667
2019-02-14 14:00:00-08:00,205.6,101.37,155.88,10.0,6.35,79.8,2.4479166666666665
2019-02-14 15:00:00-08:00,141.6,122.99,100.69,10.02,5.24,82.7,1.4504166666666667
2019-02-14 16:00:00-08:00,64.0,128.54,46.72,9.92,4.66,84.2,0.42874999999999996
2019-02-14 17:00:00-08:00,0.0,0.0,0.0,9.01,4.61,87.0,0.07916666666666666
2019-02-14 18:00:00-08:00,0.0,0.0,0.0,8.91,5.26,81.85,0.011250000000000001
2019-02-14 19:00:00-08:00,0.0,0.0,0.0,8.42,5.34,79.47,0.00375
2019-02-14 20:00:00-08:00,0.0,0.0,0.0,7.83,5.54,80.13,0.0016666666666666668
2019-02-14 21:00:00-08:00,0.0,0.0,0.0,7.02,5.19,82.69,0.0008333333333333334
2019-02-14 22:00:00-08:00,0.0,0.0,0.0,6.41,5.18,85.19,0.0008333333333333334
2019-02-14 23:00:00-08:00,0.0,0.0,0.0,6.23,5.25,86.02,0.00125
2019-02-15 00:00:00-08:00,0.0,0.0,0.0,5.45,3.98,90.17,0.0016666666666666668
2019-02-15 01:00:00-08:00,0.0,0.0,0.0,4.32,3.21,96.57,0.0025
2019-02-15 02:00:00-08:00,0.0,0.0,0.0,3.6,2.88,100.0,0.0025
2019-02-15 03:00:00-08:00,0.0,0.0,0.0,3.71,2.62,99.42,0.0025
2019-02-15 04:00:00-08:00,0.0,0.0,0.0,2.87,2.25,100.0,0.01625
2019-02-15 05:00:00-08:00,0.0,0.0,0.0,2.33,1.99,100.0,0.015833333333333335
2019-02-15 06:00:00-08:00,9.73,80.26,8.72,3.4,2.07,98.97,0.012499999999999999
2019-02-15 07:00:00-08:00,159.55,658.82,39.16,6.18,3.31,83.59,0.0062499999999999995
2019-02-15 08:00:00-08:00,358.25,845.19,63.36,8.01,4.64,73.32,0.00375
2019-02-15 09:00:00-08:00,527.67,898.06,86.47,10.26,5.79,58.24,0.0033333333333333335
2019-02-15 10:00:00-08:00,659.83,969.79,85.6,12.65,6.63,44.13,0.002916666666666667
2019-02-15 11:00:00-08:00,695.38,878.61,151.72,14.26,7.29,37.06,0.0016666666666666668
2019-02-15 12:00:00-08:00,654.05,600.89,276.01,15.14,7.68,34.13,0.0008333333333333334
2019-02-15 13:00:00-08:00,589.38,811.72,139.71,15.25,7.75,33.87,0.0004166666666666667
2019-02-15 14:00:00-08:00,461.2,750.08,115.46,14.71,7.76,35.94,0.0004166666666666667
2019-02-15 15:00:00-08:00,301.23,747.08,72.47,13.55,7.34,41.59,0.0004166666666666667
2019-02-15 16:00:00-08:00,129.38,497.72,44.7,11.74,6.4,51.34,0.0004166666666666667
2019-02-15 17:00:00-08:00,0.0,0.0,0.0,9.83,5.86,61.98,0.0016666666666666668
2019-02-15 18:00:00-08:00,0.0,0.0,0.0,8.99,6.12,67.68,0.0025
2019-02-15 19:00:00-08:00,0.0,0.0,0.0,8.52,6.07,72.42,0.0075
2019-02-15 20:00:00-08:00,0.0,0.0,0.0,7.95,5.85,77.35,0.024999999999999998
2019-02-15 21:00:00-08:00,0.0,0.0,0.0,7.36,5.68,80.53,0.029583333333333333
2019-02-15 22:00:00-08:00,0.0,0.0,0.0,6.66,5.32,82.82,0.021666666666666667
2019-02-15 23:00:00-08:00,0.0,0.0,0.0,6.08,5.37,83.52,0.025416666666666667
2019-02-16 00:00:00-08:00,0.0,0.0,0.0,5.5,5.46,83.97,0.02125
2019-02-16 01:00:00-08:00,0.0,0.0,0.0,4.85,5.3,84.43,0.011250000000000001
2019-02-16 02:00:00-08:00,0.0,0.0,0.0,4.27,5.15,84.54,0.010416666666666666
2019-02-16 03:00:00-08:00,0.0,0.0,0.0,3.65,4.54,85.0,0.0033333333333333335
2019-02-16 04:00:00-08:00,0.0,0.0,0.0,2.73,3.62,88.81,0.0016666666666666668
2019-02-16 05:00:00-08:00,0.0,0.0,0.0,1.65,2.76,94.28,0.0025
2019-02-16 06:00:00-08:00,11.43,127.36,7.36,1.74,2.78,92.06,0.00375
2019-02-16 07:00:00-08:00,166.43,669.69,37.52,4.57,4.31,75.59,0.005
2019-02-16 08:00:00-08:00,365.5,868.51,62.47,7.52,4.24,58.52,0.06208333333333333
2019-02-16 09:00:00-08:00,538.33,921.96,93.99,10.79,2.97,37.04,0.022500000000000003
2019-02-16 10:00:00-08:00,666.72,990.4,88.31,12.16,1.61,30.24,0.0020833333333333333
2019-02-16 11:00:00-08:00,726.25,1015.26,91.56,12.98,0.87,26.74,0.0
2019-02-16 12:00:00-08:00,644.08,813.38,142.14,13.51,1.48,24.85,0.0
2019-02-16 13:00:00-08:00,562.4,728.52,151.73,13.69,2.32,23.96,0.0
2019-02-16 14:00:00-08:00,415.17,633.36,137.52,13.45,3.03,23.93,0.0
2019-02-16 15:00:00-08:00,263.25,514.12,100.94,12.66,3.4,25.5,0.0
2019-02-16 16:00:00-08:00,100.25,345.5,48.82,10.24,2.05,38.49,0.0004166666666666667
2019-02-16 17:00:00-08:00,4.0,45.8,4.9,6.83,1.37,54.35,0.0008333333333333334
2019-02-16 18:00:00-08:00,0.0,0.0,0.0,5.8,1.41,59.48,0.0016666666666666668
2019-02-16 19:00:00-08:00,0.0,0.0,0.0,5.01,1.69,63.69,0.00375
2019-02-16 20:00:00-08:00,0.0,0.0,0.0,4.39,2.0,67.23,0.004583333333333333
2019-02-16 21:00:00-08:00,0.0,0.0,0.0,4.3,2.09,69.63,0.005833333333333334
2019-02-16 22:00:00-08:00,0.0,0.0,0.0,3.78,2.01,73.15,0.00375
2019-02-16 23:00:00-08:00,0.0,0.0,0.0,2.74,1.84,78.55,0.005833333333333334
2019-02-17 00:00:00-08:00,0.0,0.0,0.0,1.45,1.64,84.84,0.012499999999999999
2019-02-17 01:00:00-08:00,0.0,0.0,0.0,0.69,1.39,87.99,0.011250000000000001
2019-02-17 02:00:00-08:00,0.0,0.0,0.0,0.15,1.23,89.8,0.011250000000000001
2019-02-17 03:00:00-08:00,0.0,0.0,0.0,-0.41,1.22,91.88,0.010416666666666666
2019-02-17 04:00:00-08:00,0.0,0.0,0.0,-0.95,1.26,94.52,0.0004166666666666667
2019-02-17 05:00:00-08:00,0.0,0.0,0.0,-1.45,1.29,97.19,0.0004166666666666667
2019-02-17 06:00:00-08:00,10.65,78.51,9.03,-1.15,1.33,94.83,0.0004166666666666667
2019-02-17 07:00:00-08:00,149.27,555.36,47.04,2.17,2.66,76.5,0.0004166666666666667
2019-02-17 08:00:00-08:00,325.8,659.55,84.31,5.19,2.43,62.69,0.009583333333333334
2019-02-17 09:00:00-08:00,490.08,701.97,146.66,8.05,2.46,45.39,0.012083333333333333
2019-02-17 10:00:00-08:00,578.05,849.16,106.52,9.48,3.05,36.56,0.012083333333333333
2019-02-17 11:00:00-08:00,593.7,595.1,226.5,10.09,3.49,32.42,0.009583333333333334
2019-02-17 12:00:00-08:00,447.4,113.48,320.8,10.18,3.66,30.4,0.005833333333333334
2019-02-17 13:00:00-08:00,316.08,1.73,272.31,10.46,3.88,28.28,0.002916666666666667
2019-02-17 14:00:00-08:00,197.25,7.6,162.59,10.38,4.07,28.06,0.00375
2019-02-17 15:00:00-08:00,122.78,13.54,103.46,9.28,3.65,33.61,0.02666666666666667
2019-02-17 16:00:00-08:00,40.58,48.35,34.45,7.34,2.12,50.62,0.12791666666666665
2019-02-17 17:00:00-08:00,2.2,3.84,2.49,5.21,1.3,70.84,0.7758333333333334
2019-02-17 18:00:00-08:00,0.0,0.0,0.0,3.8,1.63,80.97,0.9904166666666666
2019-02-17 19:00:00-08:00,0.0,0.0,0.0,2.97,1.51,86.45,0.4191666666666667
2019-02-17 20:00:00-08:00,0.0,0.0,0.0,2.54,1.21,88.33,0.22041666666666668
2019-02-17 21:00:00-08:00,0.0,0.0,0.0,2.27,0.71,88.61,0.13999999999999999
2019-02-17 22:00:00-08:00,0.0,0.0,0.0,2.06,0.32,89.32,0.06333333333333334
2019-02-17 23:00:00-08:00,0.0,0.0,0.0,1.53,1.52,91.27,0.030833333333333334
2019-02-18 00:00:00-08:00,0.0,0.0,0.0,1.13,2.23,92.63,0.03375
2019-02-18 01:00:00-08:00,0.0,0.0,0.0,1.31,2.11,90.81,0.07416666666666667
2019-02-18 02:00:00-08:00,0.0,0.0,0.0,1.31,1.52,89.27,0.11
2019-02-18 03:00:00-08:00,0.0,0.0,0.0,0.88,1.37,86.62,0.09166666666666667
2019-02-18 04:00:00-08:00,0.0,0.0,0.0,-0.15,1.48,83.94,0.4466666666666667
2019-02-18 05:00:00-08:00,0.0,0.0,0.0,-0.74,1.67,79.16,0.13999999999999999
2019-02-18 06:00:00-08:00,11.18,98.56,8.58,-0.48,2.03,72.75,0.014166666666666668
2019-02-18 07:00:00-08:00,142.02,549.92,40.96,2.86,4.06,53.82,0.007083333333333334
2019-02-18 08:00:00-08:00,313.75,683.32,72.32,5.34,5.12,40.75,0.016666666666666666
2019-02-18 09:00:00-08:00,458.38,792.53,89.28,7.29,4.75,33.87,0.008333333333333333
2019-02-18 10:00:00-08:00,564.85,824.93,133.72,8.58,4.31,29.95,0.010833333333333334
2019-02-18 11:00:00-08:00,702.2,909.01,127.39,9.45,4.17,26.97,0.010833333333333334
2019-02-18 12:00:00-08:00,580.38,760.27,103.7,10.04,4.26,24.58,0.006666666666666667
2019-02-18 13:00:00-08:00,527.42,581.25,212.34,10.24,4.45,23.05,0.005416666666666667
2019-02-18 14:00:00-08:00,341.08,556.27,101.65,10.0,4.66,22.45,0.002916666666666667
2019-02-18 15:00:00-08:00,232.7,529.64,73.42,9.21,4.67,23.17,0.0004166666666666667
2019-02-18 16:00:00-08:00,102.72,405.69,36.83,7.15,3.23,31.22,0.0
2019-02-18 17:00:00-08:00,5.78,73.79,5.44,3.5,1.89,48.06,0.0
2019-02-18 18:00:00-08:00,0.0,0.0,0.0,2.43,2.23,49.64,0.0
2019-02-18 19:00:00-08:00,0.0,0.0,0.0,1.65,2.69,49.91,0.0
2019-02-18 20:00:00-08:00,0.0,0.0,0.0,1.0,2.78,51.63,0.0
2019-02-18 21:00:00-08:00,0.0,0.0,0.0,0.39,2.69,53.48,0.0
2019-02-18 22:00:00-08:00,0.0,0.0,0.0,-0.14,2.57,55.66,0.0
2019-02-18 23:00:00-08:00,0.0,0.0,0.0,-0.49,2.54,57.04,0.0
2019-02-19 00:00:00-08:00,0.0,0.0,0.0,-0.75,2.56,58.29,0.0
2019-02-19 01:00:00-08:00,0.0,0.0,0.0,-0.94,2.68,58.95,0.0
2019-02-19 02:00:00-08:00,0.0,0.0,0.0,-1.13,2.85,59.08,0.0
2019-02-19 03:00:00-08:00,0.0,0.0,0.0,-1.35,2.97,58.81,0.0
2019-02-19 04:00:00-08:00,0.0,0.0,0.0,-1.76,2.87,59.17,0.0
2019-02-19 05:00:00-08:00,0.0,0.0,0.0,-2.28,2.65,59.46,0.0
2019-02-19 06:00:00-08:00,15.0,155.9,8.37,-1.86,2.63,56.28,0.0
2019-02-19 07:00:00-08:00,173.38,703.86,37.1,1.93,4.3,40.5,0.0
2019-02-19 08:00:00-08:00,369.6,838.08,68.24,4.37,5.49,28.89,0.0
2019-02-19 09:00:00-08:00,539.92,918.83,86.43,5.88,5.0,24.56,0.0
2019-02-19 10:00:00-08:00,616.75,895.66,104.43,7.0,4.6,21.99,0.0
2019-02-19 11:00:00-08:00,737.47,1011.84,79.94,7.88,4.47,20.13,0.0
2019-02-19 12:00:00-08:00,703.75,870.75,142.18,8.44,4.33,18.82,0.0
2019-02-19 13:00:00-08:00,635.08,834.52,130.64,8.73,4.23,17.91,0.0
